date,hour,energy_system,price_max,price_min
2024-04-27,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-27,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-27,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-27,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-27,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-28,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-28,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-29,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-29,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-04-30,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-04-30,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-01,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-01,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-02,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-02,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-03,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-03,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-04,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-04,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-05,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-05,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-06,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-06,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-07,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-07,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-08,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-08,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-09,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-09,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-10,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-10,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,22,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-11,23,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-11,24,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,0,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,1,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,2,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,3,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,4,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,5,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,6,ОЕС України (синхронізована з ENTSO-E),4000,0.01
2024-05-12,7,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,8,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,9,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,10,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,11,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,12,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,13,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,14,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,15,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,16,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,17,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,18,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,19,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,20,ОЕС України (синхронізована з ENTSO-E),8250,0.01
2024-05-12,21,ОЕС України (синхронізована з ENTSO-E),8250,0.01
