country,hour,date,direction,volume_bm,price_bm_eur,price_bm_uah,price_marg_eur,price_marg_uah,price_dam_eur,price_dam_uah,volume_dam,rate
UA,23,2023-08-27,up,623.643,94.56562854621107,3750,94.56562854621107,3750,75.65250283696885,3000,2016.2,39.655
UA,0,2023-08-28,down,398.731,75.93956223373691,3000,75.93956223373691,3000,75.93956223373691,3000,1637.3,39.5051
UA,0,2023-08-28,up,389.054,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1637.3,39.5051
UA,1,2023-08-28,down,100,75.93956223373691,3000,0,0,75.93956223373691,3000,1455.1,39.5051
UA,1,2023-08-28,up,102.519,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1455.1,39.5051
UA,2,2023-08-28,down,400,75.93956223373691,3000,0,0,75.93956223373691,3000,1287.7,39.5051
UA,2,2023-08-28,up,333.065,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1287.7,39.5051
UA,3,2023-08-28,down,400,75.93956223373691,3000,0,0,75.93956223373691,3000,1215.3,39.5051
UA,3,2023-08-28,up,383.193,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1215.3,39.5051
UA,4,2023-08-28,down,400,75.93956223373691,3000,0,0,75.93956223373691,3000,1198.2,39.5051
UA,4,2023-08-28,up,391.844,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1198.2,39.5051
UA,5,2023-08-28,down,480,75.93956223373691,3000,0,0,75.93956223373691,3000,1215.2,39.5051
UA,5,2023-08-28,up,575.867,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1215.2,39.5051
UA,6,2023-08-28,down,324,75.93956223373691,3000,0,0,75.93956223373691,3000,1490.9,39.5051
UA,6,2023-08-28,up,413.137,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1490.9,39.5051
UA,7,2023-08-28,down,188.398,141.75384950297558,5600,141.75384950297558,5600,141.75384950297558,5600,1834.1,39.5051
UA,7,2023-08-28,up,331.934,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,1834.1,39.5051
UA,8,2023-08-28,down,133.721,141.75384950297558,5600,141.75384950297558,5600,141.75384950297558,5600,2137.3,39.5051
UA,8,2023-08-28,up,576.748,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,2137.3,39.5051
UA,9,2023-08-28,down,184.526,141.75384950297558,5600,141.75384950297558,5600,141.75384950297558,5600,2354.4,39.5051
UA,9,2023-08-28,up,678.916,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,2354.4,39.5051
UA,10,2023-08-28,down,20,117.07349177701109,4625,0,0,117.07349177701109,4625,2555.8,39.5051
UA,10,2023-08-28,up,599.107,146.34186472126385,5781.25,146.34186472126385,5781.25,117.07349177701109,4625,2555.8,39.5051
UA,11,2023-08-28,down,20,76.57239191901806,3025,0,0,76.57239191901806,3025,2346.9,39.5051
UA,11,2023-08-28,up,574.357,95.71548989877256,3781.25,95.71548989877256,3781.25,76.57239191901806,3025,2346.9,39.5051
UA,12,2023-08-28,down,20,75.58062123624545,2985.82,0,0,75.58062123624545,2985.82,2288.7,39.5051
UA,12,2023-08-28,up,485.892,94.47564997936976,3732.27,94.47564997936976,3732.27,75.58062123624545,2985.82,2288.7,39.5051
UA,13,2023-08-28,down,20,76.57239191901806,3025,0,0,76.57239191901806,3025,2484.5,39.5051
UA,13,2023-08-28,up,455.928,95.71548989877256,3781.25,95.71548989877256,3781.25,76.57239191901806,3025,2484.5,39.5051
UA,14,2023-08-28,down,24.183,81.00219971598604,3200,81.00219971598604,3200,81.00219971598604,3200,2796.6,39.5051
UA,14,2023-08-28,up,723.666,101.25274964498254,4000,101.25274964498254,4000,81.00219971598604,3200,2796.6,39.5051
UA,15,2023-08-28,down,20,141.75384950297558,5600,0,0,141.75384950297558,5600,2787.4,39.5051
UA,15,2023-08-28,up,650.681,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,2787.4,39.5051
UA,16,2023-08-28,down,42.905,141.75384950297558,5600,141.75384950297558,5600,141.75384950297558,5600,2594.4,39.5051
UA,16,2023-08-28,up,419.933,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,2594.4,39.5051
UA,17,2023-08-28,down,255.439,141.75384950297558,5600,141.75384950297558,5600,141.75384950297558,5600,1990.6,39.5051
UA,17,2023-08-28,up,188.026,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,1990.6,39.5051
UA,18,2023-08-28,down,10.747,141.75384950297558,5600,141.75384950297558,5600,141.75384950297558,5600,1861.1,39.5051
UA,18,2023-08-28,up,40.879,177.1923118787195,7000,177.1923118787195,7000,141.75384950297558,5600,1861.1,39.5051
UA,19,2023-08-28,down,91.608,182.2549493609686,7200,182.2549493609686,7200,182.2549493609686,7200,2088.2,39.5051
UA,19,2023-08-28,up,48.844,227.8186867012107,9000,227.8186867012107,9000,182.2549493609686,7200,2088.2,39.5051
UA,20,2023-08-28,down,144.881,182.2549493609686,7200,182.2549493609686,7200,182.2549493609686,7200,2469.7,39.5051
UA,20,2023-08-28,up,38.727,227.8186867012107,9000,227.8186867012107,9000,182.2549493609686,7200,2469.7,39.5051
UA,21,2023-08-28,down,126.326,182.2549493609686,7200,182.2549493609686,7200,182.2549493609686,7200,2481.3,39.5051
UA,21,2023-08-28,up,46.044,227.8186867012107,9000,227.8186867012107,9000,182.2549493609686,7200,2481.3,39.5051
UA,22,2023-08-28,down,461.426,182.2549493609686,7200,182.2549493609686,7200,182.2549493609686,7200,1986.1,39.5051
UA,22,2023-08-28,up,213.039,227.8186867012107,9000,227.8186867012107,9000,182.2549493609686,7200,1986.1,39.5051
UA,23,2023-08-28,down,494.046,75.93956223373691,3000,75.93956223373691,3000,75.93956223373691,3000,1997.6,39.5051
UA,23,2023-08-28,up,341.952,94.92445279217114,3750,94.92445279217114,3750,75.93956223373691,3000,1997.6,39.5051
UA,0,2023-08-29,down,409.973,75.91861524445794,3000,75.91861524445794,3000,75.91861524445794,3000,1743,39.516
UA,0,2023-08-29,up,446.327,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1743,39.516
UA,1,2023-08-29,down,255,75.91861524445794,3000,0,0,75.91861524445794,3000,1586.1,39.516
UA,1,2023-08-29,up,430.348,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1586.1,39.516
UA,2,2023-08-29,down,455,75.91861524445794,3000,0,0,75.91861524445794,3000,1383.6,39.516
UA,2,2023-08-29,up,592.981,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1383.6,39.516
UA,3,2023-08-29,down,455,75.91861524445794,3000,0,0,75.91861524445794,3000,1326.2,39.516
UA,3,2023-08-29,up,559.593,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1326.2,39.516
UA,4,2023-08-29,down,455,75.91861524445794,3000,0,0,75.91861524445794,3000,1332.1,39.516
UA,4,2023-08-29,up,550.94,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1332.1,39.516
UA,5,2023-08-29,down,455,75.91861524445794,3000,0,0,75.91861524445794,3000,1485.7,39.516
UA,5,2023-08-29,up,562.014,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1485.7,39.516
UA,6,2023-08-29,down,512,75.91861524445794,3000,0,0,75.91861524445794,3000,1594.3,39.516
UA,6,2023-08-29,up,636.737,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1594.3,39.516
UA,7,2023-08-29,down,62.573,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2030.5,39.516
UA,7,2023-08-29,up,332.775,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2030.5,39.516
UA,8,2023-08-29,down,135.269,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2350.5,39.516
UA,8,2023-08-29,up,515.151,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2350.5,39.516
UA,9,2023-08-29,down,164.273,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2475.4,39.516
UA,9,2023-08-29,up,596.027,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2475.4,39.516
UA,10,2023-08-29,down,40,113.87792286668692,4500,0,0,113.87792286668692,4500,2821.5,39.516
UA,10,2023-08-29,up,585.437,142.34740358335864,5625,142.34740358335864,5625,113.87792286668692,4500,2821.5,39.516
UA,11,2023-08-29,down,35,80.99782366636299,3200.71,0,0,80.99782366636299,3200.71,2443.2,39.516
UA,11,2023-08-29,up,749.199,101.24708978641564,4000.88,101.24708978641564,4000.88,80.99782366636299,3200.71,2443.2,39.516
UA,12,2023-08-29,down,35,70.85737422816075,2800,0,0,70.85737422816075,2800,2383.8,39.516
UA,12,2023-08-29,up,621.363,88.57171778520093,3500,88.57171778520093,3500,70.85737422816075,2800,2383.8,39.516
UA,13,2023-08-29,down,35,80.97985626075514,3200,0,0,80.97985626075514,3200,2604.8,39.516
UA,13,2023-08-29,up,649.879,101.22482032594392,4000,101.22482032594392,4000,80.97985626075514,3200,2604.8,39.516
UA,14,2023-08-29,down,62.457,91.10233829334952,3600,91.10233829334952,3600,91.10233829334952,3600,2790.1,39.516
UA,14,2023-08-29,up,600.242,113.87792286668692,4500,113.87792286668692,4500,91.10233829334952,3600,2790.1,39.516
UA,15,2023-08-29,down,35,141.7147484563215,5600,0,0,141.7147484563215,5600,2929.3,39.516
UA,15,2023-08-29,up,353.747,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2929.3,39.516
UA,16,2023-08-29,down,96.386,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2607.9,39.516
UA,16,2023-08-29,up,280.395,177.14318250835106,6999.99,177.14318250835106,6999.99,141.7147484563215,5600,2607.9,39.516
UA,17,2023-08-29,down,370.711,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2070.1,39.516
UA,17,2023-08-29,up,286,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2070.1,39.516
UA,18,2023-08-29,down,120.155,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,1898.4,39.516
UA,18,2023-08-29,up,122,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,1898.4,39.516
UA,19,2023-08-29,down,80.477,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,1961.7,39.516
UA,19,2023-08-29,up,85.938,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,1961.7,39.516
UA,20,2023-08-29,down,134.235,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,2510.3,39.516
UA,20,2023-08-29,up,86.394,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,2510.3,39.516
UA,21,2023-08-29,down,401.993,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,2515.2,39.516
UA,21,2023-08-29,up,90.661,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,2515.2,39.516
UA,22,2023-08-29,down,762.595,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,1948.8,39.516
UA,22,2023-08-29,up,385.258,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,1948.8,39.516
UA,23,2023-08-29,down,770.959,75.91861524445794,3000,75.91861524445794,3000,75.91861524445794,3000,1874.5,39.516
UA,23,2023-08-29,up,674.381,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1874.5,39.516
UA,0,2023-08-30,down,259.986,75.91861524445794,3000,75.91861524445794,3000,75.91861524445794,3000,2025.1,39.516
UA,0,2023-08-30,up,516.9,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,2025.1,39.516
UA,1,2023-08-30,down,455,75.91861524445794,3000,0,0,75.91861524445794,3000,1617.3,39.516
UA,1,2023-08-30,up,632.992,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1617.3,39.516
UA,2,2023-08-30,down,455,75.91861524445794,3000,0,0,75.91861524445794,3000,1381.2,39.516
UA,2,2023-08-30,up,635.293,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1381.2,39.516
UA,3,2023-08-30,down,466.796,70.85737422816075,2800,70.85737422816075,2800,70.85737422816075,2800,1267.4,39.516
UA,3,2023-08-30,up,595.462,88.57171778520093,3500,88.57171778520093,3500,70.85737422816075,2800,1267.4,39.516
UA,4,2023-08-30,down,479.562,70.85737422816075,2800,70.85737422816075,2800,70.85737422816075,2800,1255.5,39.516
UA,4,2023-08-30,up,548.354,88.57171778520093,3500,88.57171778520093,3500,70.85737422816075,2800,1255.5,39.516
UA,5,2023-08-30,down,460.446,70.85737422816075,2800,70.85737422816075,2800,70.85737422816075,2800,1495.1,39.516
UA,5,2023-08-30,up,491.333,88.57171778520093,3500,88.57171778520093,3500,70.85737422816075,2800,1495.1,39.516
UA,6,2023-08-30,down,453.531,75.91861524445794,3000,75.91861524445794,3000,75.91861524445794,3000,1888.6,39.516
UA,6,2023-08-30,up,543.838,94.89826905557244,3750,94.89826905557244,3750,75.91861524445794,3000,1888.6,39.516
UA,7,2023-08-30,down,271.437,124.63306002631846,4925,124.63306002631846,4925,124.63306002631846,4925,1827.1,39.516
UA,7,2023-08-30,up,781.547,155.79132503289807,6156.25,155.79132503289807,6156.25,124.63306002631846,4925,1827.1,39.516
UA,8,2023-08-30,down,215.74,134.34709990889766,5308.86,134.34709990889766,5308.86,134.34709990889766,5308.86,2403.6,39.516
UA,8,2023-08-30,up,718.128,167.93374835509667,6636.07,167.93374835509667,6636.07,134.34709990889766,5308.86,2403.6,39.516
UA,9,2023-08-30,down,181.218,131.5922664237271,5200,131.5922664237271,5200,131.5922664237271,5200,2549.1,39.516
UA,9,2023-08-30,up,828.858,164.49033302965887,6500,164.49033302965887,6500,131.5922664237271,5200,2549.1,39.516
UA,10,2023-08-30,up,555.137,86.99007996760807,3437.5,86.99007996760807,3437.5,69.59206397408644,2750,2659.4,39.516
UA,11,2023-08-30,up,401.359,82.54150217633364,3261.71,82.54150217633364,3261.71,66.03325235347707,2609.37,2322.7,39.516
UA,12,2023-08-30,down,300,55.67365117926916,2200,0,0,55.67365117926916,2200,2237.8,39.516
UA,12,2023-08-30,up,543.447,69.59206397408644,2750,69.59206397408644,2750,55.67365117926916,2200,2237.8,39.516
UA,13,2023-08-30,down,100,66.13523635995547,2613.4,0,0,66.13523635995547,2613.4,2460.3,39.516
UA,13,2023-08-30,up,569.175,82.66904544994433,3266.75,82.66904544994433,3266.75,66.13523635995547,2613.4,2460.3,39.516
UA,14,2023-08-30,up,524.444,101.22482032594392,4000,101.22482032594392,4000,80.97985626075514,3200,2752,39.516
UA,15,2023-08-30,up,590.714,101.22482032594392,4000,101.22482032594392,4000,80.97985626075514,3200,2781.9,39.516
UA,16,2023-08-30,down,22.77,141.04337483550967,5573.47,141.04337483550967,5573.47,141.04337483550967,5573.47,2600.2,39.516
UA,16,2023-08-30,up,135.691,176.30402874784895,6966.83,176.30402874784895,6966.83,141.04337483550967,5573.47,2600.2,39.516
UA,17,2023-08-30,down,192.731,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2506.8,39.516
UA,17,2023-08-30,up,38.817,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2506.8,39.516
UA,18,2023-08-30,down,354.885,141.7147484563215,5600,141.7147484563215,5600,141.7147484563215,5600,2191,39.516
UA,18,2023-08-30,up,77.376,177.14343557040186,7000,177.14343557040186,7000,141.7147484563215,5600,2191,39.516
UA,19,2023-08-30,down,540.938,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,2096.5,39.516
UA,19,2023-08-30,up,87.869,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,2096.5,39.516
UA,20,2023-08-30,down,565.314,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,2610,39.516
UA,20,2023-08-30,up,104.404,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,2610,39.516
UA,21,2023-08-30,down,898.679,0.3990788541350339,15.77,0.3990788541350339,15.77,182.2046765866991,7200,2614.4,39.516
UA,21,2023-08-30,up,287.923,227.75584573337383,9000,227.75584573337383,9000,182.2046765866991,7200,2614.4,39.516
UA,22,2023-08-30,down,751.945,0.18524142119647735,7.32,0.18524142119647735,7.32,182.2046765866991,7200,2152,39.516
UA,22,2023-08-30,up,1.039,182.2046765866991,7200,182.2046765866991,7200,182.2046765866991,7200,2152,39.516
UA,23,2023-08-30,down,678.152,0.0182204676586699,0.72,0.0182204676586699,0.72,75.91861524445794,3000,1968,39.516
UA,23,2023-08-30,up,2.218,75.91861524445794,3000,75.91861524445794,3000,75.91861524445794,3000,1968,39.516
UA,0,2023-08-31,down,327.581,0.14098913554308462,5.61,0.14098913554308462,5.61,75.39525964870835,3000,2038.3,39.7903
UA,0,2023-08-31,up,34.211,75.39525964870835,3000,75.39525964870835,3000,75.39525964870835,3000,2038.3,39.7903
UA,1,2023-08-31,down,118.933,0.1799433530282506,7.16,0.1799433530282506,7.16,70.36890900546112,2800,1525.6,39.7903
UA,1,2023-08-31,up,32.127,70.36890900546112,2800,70.36890900546112,2800,70.36890900546112,2800,1525.6,39.7903
UA,2,2023-08-31,down,237.5,2.513175321623612e-4,0.01,2.513175321623612e-4,0.01,57.11115523130008,2272.47,1255.7,39.7903
UA,2,2023-08-31,up,169.322,57.11115523130008,2272.47,57.11115523130008,2272.47,57.11115523130008,2272.47,1255.7,39.7903
UA,3,2023-08-31,down,432.25,0.21361990233800696,8.5,0.21361990233800696,8.5,37.69762982435417,1500,1159.7,39.7903
UA,3,2023-08-31,up,203.432,37.69762982435417,1500,37.69762982435417,1500,37.69762982435417,1500,1159.7,39.7903
UA,4,2023-08-31,down,464.5,0.06157279537977849,2.45,0.06157279537977849,2.45,19.602767508664172,780,1133.3,39.7903
UA,4,2023-08-31,up,221.048,19.602767508664172,780,19.602767508664172,780,19.602767508664172,780,1133.3,39.7903
UA,5,2023-08-31,down,116.75,0.875338964521504,34.83,0.875338964521504,34.83,45.23715578922501,1800,1366.3,39.7903
UA,5,2023-08-31,up,218.82,45.23715578922501,1800,45.23715578922501,1800,45.23715578922501,1800,1366.3,39.7903
UA,6,2023-08-31,up,266.42,87.95987966916559,3499.95,87.95987966916559,3499.95,70.36890900546112,2800,1983.2,39.7903
UA,7,2023-08-31,up,343.313,141.36560920626383,5624.98,141.36560920626383,5624.98,113.09288947306251,4500,1980.4,39.7903
UA,8,2023-08-31,down,50,114.34947713387432,4550,0,0,114.34947713387432,4550,2328.2,39.7903
UA,8,2023-08-31,up,323.811,142.93634378227858,5687.48,142.93634378227858,5687.48,114.34947713387432,4550,2328.2,39.7903
UA,9,2023-08-31,down,58.6,0.2930362425013131,11.66,0.2930362425013131,11.66,51.846806885095106,2063,2351.9,39.7903
UA,9,2023-08-31,up,279.716,64.80800597130457,2578.73,64.80800597130457,2578.73,51.846806885095106,2063,2351.9,39.7903
UA,10,2023-08-31,down,373.667,1.5521370786347426,61.76,1.5521370786347426,61.76,49.25823630382279,1960,2589.3,39.7903
UA,10,2023-08-31,up,197.39,49.25823630382279,1960,49.25823630382279,1960,49.25823630382279,1960,2589.3,39.7903
UA,11,2023-08-31,down,46.5,26.084749298195792,1037.92,16.964687373555865,675.03,33.92786684191876,1350,2308.4,39.7903
UA,11,2023-08-31,up,403.8,42.409582234866285,1687.49,42.409582234866285,1687.49,33.92786684191876,1350,2308.4,39.7903
UA,12,2023-08-31,down,25,32.41996164894459,1290,0,0,32.41996164894459,1290,2238.1,39.7903
UA,12,2023-08-31,up,288.362,35.1040328924386,1396.8,35.1040328924386,1396.8,32.41996164894459,1290,2238.1,39.7903
UA,13,2023-08-31,down,25,36.44104216354237,1450,0,0,36.44104216354237,1450,2495,39.7903
UA,13,2023-08-31,up,281.929,45.55054875183148,1812.47,45.55054875183148,1812.47,36.44104216354237,1450,2495,39.7903
UA,14,2023-08-31,down,18.75,49.25823630382279,1960,0,0,49.25823630382279,1960,2772.5,39.7903
UA,14,2023-08-31,up,410.519,61.572544062246315,2449.99,61.572544062246315,2449.99,49.25823630382279,1960,2772.5,39.7903
UA,15,2023-08-31,up,612.514,61.57279537977848,2450,61.57279537977848,2450,49.25823630382279,1960,2773.5,39.7903
UA,16,2023-08-31,down,20,50.263506432472234,2000,0,0,50.263506432472234,2000,2519.7,39.7903
UA,16,2023-08-31,up,784.259,62.829383040590294,2500,62.829383040590294,2500,50.263506432472234,2000,2519.7,39.7903
UA,17,2023-08-31,down,98,133.02639085405235,5293.16,0,0,133.02639085405235,5293.16,2528.9,39.7903
UA,17,2023-08-31,up,668.561,166.28273725003328,6616.44,166.28273725003328,6616.44,133.02639085405235,5293.16,2528.9,39.7903
UA,18,2023-08-31,down,226.803,140.73781801092224,5600,140.73781801092224,5600,140.73781801092224,5600,2971.5,39.7903
UA,18,2023-08-31,up,159.512,175.4196374493281,6980,175.4196374493281,6980,140.73781801092224,5600,2971.5,39.7903
UA,19,2023-08-31,down,272.913,180.94862315690003,7200,180.94862315690003,7200,180.94862315690003,7200,2840,39.7903
UA,19,2023-08-31,up,332.75,226.18502499352857,8999.97,226.18502499352857,8999.97,180.94862315690003,7200,2840,39.7903
UA,20,2023-08-31,down,225.042,180.94862315690003,7200,180.94862315690003,7200,180.94862315690003,7200,3254.5,39.7903
UA,20,2023-08-31,up,629.401,226.1852763110607,8999.98,226.1852763110607,8999.98,180.94862315690003,7200,3254.5,39.7903
UA,21,2023-08-31,down,168.347,180.94862315690003,7200,180.94862315690003,7200,180.94862315690003,7200,3283.8,39.7903
UA,21,2023-08-31,up,365.036,226.1174205773769,8997.28,226.1174205773769,8997.28,180.94862315690003,7200,3283.8,39.7903
UA,22,2023-08-31,down,188.776,7.539525964870835e-4,0.03,7.539525964870835e-4,0.03,175.4196374493281,6980,2180.8,39.7903
UA,22,2023-08-31,up,302.325,219.27454681166012,8725,219.27454681166012,8725,175.4196374493281,6980,2180.8,39.7903
UA,23,2023-08-31,down,105.856,75.39525964870835,3000,75.39525964870835,3000,75.39525964870835,3000,2444.8,39.7903
UA,23,2023-08-31,up,167.347,94.24357192582112,3749.98,94.24357192582112,3749.98,75.39525964870835,3000,2444.8,39.7903
UA,0,2023-09-01,down,39,67.31355264714098,2674.98,36.71648326207689,1459.08,73.43296652415378,2918.16,1736.4,39.7391
UA,0,2023-09-01,up,305.5,91.79020158986992,3647.66,91.79020158986992,3647.66,73.43296652415378,2918.16,1736.4,39.7391
UA,1,2023-09-01,down,55,0.275547256983676,10.95,0.275547256983676,10.95,19.628023785138566,780,879.9,39.7391
UA,1,2023-09-01,up,205.288,24.532764959448,974.91,24.532764959448,974.91,19.628023785138566,780,879.9,39.7391
UA,2,2023-09-01,down,155,0.2810833662564074,11.17,0.2810833662564074,11.17,24.535029731423208,975,825.9,39.7391
UA,2,2023-09-01,up,204.265,24.535029731423208,975,24.535029731423208,975,24.535029731423208,975,825.9,39.7391
UA,3,2023-09-01,down,55,0.26699145174400024,10.61,0.26699145174400024,10.61,12.58206652893498,500,763.8,39.7391
UA,3,2023-09-01,up,172.968,12.58206652893498,500,12.58206652893498,500,12.58206652893498,500,763.8,39.7391
UA,4,2023-09-01,down,58.3,0.12305261065298408,4.89,0.12305261065298408,4.89,9.814011892569283,390,758.3,39.7391
UA,4,2023-09-01,up,156.143,9.814011892569283,390,9.814011892569283,390,9.814011892569283,390,758.3,39.7391
UA,5,2023-09-01,down,127.034,0.18294324733071457,7.27,0.18294324733071457,7.27,45.27027537110805,1799,936,39.7391
UA,5,2023-09-01,up,207.768,45.27027537110805,1799,45.27027537110805,1799,45.27027537110805,1799,936,39.7391
UA,6,2023-09-01,down,10,73.65239776441842,2926.88,0,0,73.65239776441842,2926.88,1742,39.7391
UA,6,2023-09-01,up,372.869,92.0644906402007,3658.56,92.0644906402007,3658.56,73.65239776441842,2926.88,1742,39.7391
UA,7,2023-09-01,down,1,113.2385987604148,4500,0,0,113.2385987604148,4500,1838.4,39.7391
UA,7,2023-09-01,up,697.325,141.54774516785733,5624.98,141.54774516785733,5624.98,113.2385987604148,4500,1838.4,39.7391
UA,8,2023-09-01,down,20,117.64232204554204,4675,0,0,117.64232204554204,4675,2398.2,39.7391
UA,8,2023-09-01,up,931.853,147.05265091559698,5843.74,147.05265091559698,5843.74,117.64232204554204,4675,2398.2,39.7391
UA,9,2023-09-01,down,20,80.52522578518386,3200,0,0,80.52522578518386,3200,2503.2,39.7391
UA,9,2023-09-01,up,943.842,100.65653223147984,4000,100.65653223147984,4000,80.52522578518386,3200,2503.2,39.7391
UA,10,2023-09-01,down,437,55.3610927273139,2200,0,0,55.3610927273139,2200,2609.3,39.7391
UA,10,2023-09-01,up,801.994,69.20136590914238,2750,69.20136590914238,2750,55.3610927273139,2200,2609.3,39.7391
UA,11,2023-09-01,down,1026,55.3610927273139,2200,0,0,55.3610927273139,2200,2559.7,39.7391
UA,11,2023-09-01,up,520.784,69.19960441982832,2749.93,69.19960441982832,2749.93,55.3610927273139,2200,2559.7,39.7391
UA,12,2023-09-01,down,1030,55.3610927273139,2200,0,0,55.3610927273139,2200,2467.6,39.7391
UA,12,2023-09-01,up,423.593,69.19935277849775,2749.92,69.19935277849775,2749.92,55.3610927273139,2200,2467.6,39.7391
UA,13,2023-09-01,down,984,55.3610927273139,2200,0,0,55.3610927273139,2200,2551.5,39.7391
UA,13,2023-09-01,up,521.148,69.19985606115891,2749.94,69.19985606115891,2749.94,55.3610927273139,2200,2551.5,39.7391
UA,14,2023-09-01,down,907,55.3610927273139,2200,0,0,55.3610927273139,2200,2601.5,39.7391
UA,14,2023-09-01,up,606.205,69.20111426781179,2749.99,69.20111426781179,2749.99,55.3610927273139,2200,2601.5,39.7391
UA,15,2023-09-01,down,907,54.6061687355778,2170,0,0,54.6061687355778,2170,2543.3,39.7391
UA,15,2023-09-01,up,880.297,68.25771091947226,2712.5,68.25771091947226,2712.5,54.6061687355778,2170,2543.3,39.7391
UA,16,2023-09-01,down,1032,110.7221854546278,4400,0,0,110.7221854546278,4400,2285.7,39.7391
UA,16,2023-09-01,up,724.712,138.40222853562358,5499.98,138.40222853562358,5499.98,110.7221854546278,4400,2285.7,39.7391
UA,17,2023-09-01,down,735,130.8534919009238,5200,0,0,130.8534919009238,5200,2603.2,39.7391
UA,17,2023-09-01,up,315.215,163.56434846284893,6499.9,163.56434846284893,6499.9,130.8534919009238,5200,2603.2,39.7391
UA,18,2023-09-01,down,722.402,0.3641250053473783,14.47,0.3641250053473783,14.47,140.35572018490603,5577.61,2770.2,39.7391
UA,18,2023-09-01,up,188.843,140.35572018490603,5577.61,140.35572018490603,5577.61,140.35572018490603,5577.61,2770.2,39.7391
UA,19,2023-09-01,down,665.931,0.3955801716697157,15.72,0.3955801716697157,15.72,179.75721644425766,7143.39,2644.3,39.7391
UA,19,2023-09-01,up,413.835,179.75721644425766,7143.39,179.75721644425766,7143.39,179.75721644425766,7143.39,2644.3,39.7391
UA,20,2023-09-01,down,410.95,0.3963350956614518,15.75,0.3963350956614518,15.75,180.48622137894415,7172.36,2965.8,39.7391
UA,20,2023-09-01,up,266.994,180.48622137894415,7172.36,180.48622137894415,7172.36,180.48622137894415,7172.36,2965.8,39.7391
UA,21,2023-09-01,down,582.938,0.3965867369920305,15.76,0.3965867369920305,15.76,180.63167006801865,7178.14,2889.1,39.7391
UA,21,2023-09-01,up,77.113,180.63167006801865,7178.14,180.63167006801865,7178.14,180.63167006801865,7178.14,2889.1,39.7391
UA,22,2023-09-01,down,609.092,0.31631315253742537,12.57,0.31631315253742537,12.57,80.52522578518386,3200,1923.8,39.7391
UA,22,2023-09-01,up,191.111,80.52522578518386,3200,80.52522578518386,3200,80.52522578518386,3200,1923.8,39.7391
